id,store_id,annual_lsv,annual_volume,data_year,total_duration
18482,9241,40285.17,1643,2021,837.4166667
18483,9242,742395.7359,26274.72496,2007,14.95
18484,9242,474429.1973,16462.52955,2021,17.45
18485,9243,587624.8907,21186.23705,2007,0
18486,9243,616217.7315,21071.26844,2021,0
18487,9244,589638.6313,21271.38103,2007,0
18488,9244,616684.2142,21109.16304,2021,0
18489,9245,586350.5229,21103.82212,2007,0
18490,9245,616684.2142,21109.16304,2021,0
18491,9246,19674.58384,721.071,2021,321.5666667
18492,9246,26518.45,828,2007,504.55
18493,9247,13613.91,436,2007,142.8833333
18494,9247,9639.25,392,2021,330.0333333
18495,9248,65026.78,1538,2021,902.7333333
18496,9248,62963.19,1766,2007,772.4833333
18497,9249,36611.85905,679.148,2007,85.26666667
18498,9249,61085.01161,1445.41,2021,132.6666667
18499,9250,741934.3124,26225.74362,2007,27.06666667
18500,9250,473800.937,16444.21705,2021,13.85
18501,9251,19432.13,631,2007,107.6833333
18502,9251,25050.76,863,2021,164.2833333
18503,9252,587625.2805,21146.23818,2007,0
18504,9252,615412.1974,21073.37369,2021,0
18505,9253,615823.5855,21067.05792,2021,0
18506,9253,589010.5027,21216.23822,2007,0
18507,9254,616129.416,21091.26837,2021,0
18508,9254,578438.6151,20990.7141,2007,0
18509,9255,587198.7541,21183.66553,2007,0
18510,9255,616684.2142,21109.16304,2021,0
18511,9256,613857.3725,20968.5144,2021,0
18512,9256,590487.9186,21319.15425,2007,0
18513,9257,12225.39,42,2021,39.8
18514,9257,6971.36,97,2007,121.9666667
18515,9258,748709.4894,26359.79204,2007,93.86666667
18516,9258,473496.0708,16429.59205,2021,10
18517,9259,746374.31,26367.60974,2007,16.13333333
18518,9259,474569.8251,16465.15455,2021,10.35
18519,9260,1420465.71,34310,2007,0
18520,9260,1387357.97,31613,2021,0
18521,9261,90278.53,3121,2007,863.5833333
18522,9261,77272.59,2518,2021,444.7166667
18523,9262,474448.2808,16457.90455,2021,38.11666667
18524,9262,738855.5091,26188.75055,2007,58.6
18525,9263,751537.7162,26461.91646,2007,17.46666667
18526,9263,474259.7458,16453.59205,2021,11.25
18527,9264,754637.1118,26653.00945,2007,16.98333333
18528,9264,472478.2485,16383.65455,2021,7.833333333
18529,9265,9583.2,415,2021,143.6333333
18530,9265,7478.54,321,2007,76.03333333
18531,9266,464373.1317,11762.41288,2007,0
18532,9266,505541.5589,11682.55478,2021,0
18533,9267,336443.2283,7767.958474,2021,0
18534,9267,398150.8994,10280.83375,2007,0
18535,9268,7369.78,91,2007,457.9333333
18536,9268,16326.41,291,2021,153.4666667
18537,9269,751584.0977,26474.20838,2007,21.35
18538,9269,474153.9301,16450.96705,2021,9.25
18539,9270,10132.56,237,2007,130.7666667
18540,9270,9728.62,275,2021,331.0833333
18541,9271,750140.6628,26410.42403,2007,18.66666667
18542,9271,474041.5676,16453.9358,2021,18.8
18543,9272,581097.9836,20916.67584,2007,0
18544,9272,615675.7375,21079.82981,2021,0
18545,9273,615388.4151,21078.60174,2021,0
18546,9273,587394.2823,21203.7802,2007,0
18547,9274,585933.3466,21128.04875,2007,0
18548,9274,613282.6867,21018.21598,2021,0
18549,9275,588308.9733,21250.58195,2007,0
18550,9275,616576.6356,21103.8999,2021,0
18551,9276,20096.22,810,2007,205.9166667
18552,9276,29482.8474,1100.858,2021,213.7
18553,9277,34225.47952,856.931,2007,119.55
18554,9277,36620.81245,801.287,2021,200.6666667
18555,9278,4171.12,153,2021,6.7
18556,9278,4152.62335,42.334,2007,43.55
18557,9279,109142.33,4154,2007,1070.15
18558,9279,107530.4749,3975.143,2021,847.3833333
18559,9280,38992.25,739,2007,327.6166667
18560,9280,21358.42394,755.167,2021,167.9833333
18561,9281,16890.12,554,2007,246.7833333
18562,9281,11603.62,410,2021,679.45
18563,9282,19613.62008,318.073,2007,156.7
18564,9282,11683.73553,260.905857,2021,65.15
18565,9283,49231.83,1633,2021,941.4333333
18566,9283,53232.74,1731,2007,1125.533333
18567,9284,34249.21485,819.266,2021,291.4833333
18568,9284,19394.3,757,2007,132.05
18569,9285,15717.21,608,2021,604.55
18570,9285,25941.06,1171,2007,783.0166667
18571,9286,46115.92,1408,2007,997.2833333
18572,9286,38647.7,1279,2021,890.1333333
18573,9287,112152.1688,2808.26,2007,2294.366667
18574,9287,104512.41,2581.072,2021,1548.933333
18575,9288,82242.56344,3363.906,2007,408.0333333
18576,9288,101003.7718,4210.572,2021,526.4666667
18577,9289,22893.92,780,2007,190.4666667
18578,9289,15515.22747,280.502,2021,390.4666667
18579,9290,23637.22,816,2007,124.8833333
18580,9290,16340.75,543,2021,79.28333333
18581,9291,474299.5289,16453.8108,2021,16.61666667
18582,9291,752846.9288,26550.47541,2007,15.46666667
18583,9292,26483.19,787,2007,327.45
18584,9292,12001.5,489,2021,98.96666667
18585,9293,14738.13,384,2021,162.7666667
18586,9293,12462.62,228,2007,305.2833333
18587,9294,37549.82535,1005.907,2021,162.9333333
18588,9294,38859.54286,1005.301,2007,80.66666667
18589,9295,17889.77,681,2007,146.5666667
18590,9295,29458.88779,1142.596,2021,228.9166667
18591,9296,49761.33795,1454.143,2021,312.0833333
18592,9296,38176.22,1408,2007,464.3166667
18593,9297,206361.15,8338,2021,53.7
18594,9297,326664.92,13070,2007,39.65
18595,9298,32974.78,1215,2021,202.2
18596,9298,39382.63,1513,2007,267.1666667
18597,9299,20652.35,721,2021,335.5
18598,9299,31605.62,1198,2007,386.2833333
18599,9300,61029.34,2155,2021,73.08333333
18600,9300,392460.33,13682,2007,322.0833333
18601,9301,65138.60734,2037.024857,2021,63.43333333
18602,9301,16058.49,446,2007,11.81666667
18603,9302,39391.02,1239,2007,1204.066667
18604,9302,28951.75,887,2021,541.95
18605,9303,41481.88,1146,2021,965
18606,9303,41405.58,1268,2007,815.15
18607,9304,22164.15365,687.715,2021,109.4166667
18608,9304,72583.82199,2457.044,2007,447.6166667
18609,9305,12543.12,419,2021,102.2166667
18610,9305,18436.64,489,2007,395.9166667
18611,9306,10481.21,313,2021,756.2
18612,9306,15679.57,569,2007,696.15
18613,9307,118341.29,4628,2007,923.6666667
18614,9307,114745.95,4084,2021,1012.633333
18615,9308,23884.32,753,2007,143.35
18616,9308,28109.45,851,2021,294.7166667
18617,9309,15831.09,614,2021,138.9333333
18618,9309,26178.09246,1017.143,2007,278.9833333
18619,9310,86175.4249,2037.086,2007,447.3
18620,9310,67207.7259,1316.286,2021,902.5166667
18621,9311,4760.27,47,2021,80.98333333
18622,9311,8159.86,318,2007,19.86666667
18623,9312,44663.10676,1260.106,2007,281.05
18624,9312,45074.73572,1243.240857,2021,281.2833333
18625,9313,748354.2635,26365.37559,2007,33.43333333
18626,9313,474686.8694,16471.54517,2021,12.66666667
18627,9314,17258.49,711,2007,709.6
18628,9314,17702.66,638,2021,908.2666667
18629,9315,81087.44033,2608.071,2007,1391.2
18630,9315,60394.8796,2089.572,2021,507.7833333
18631,9316,26502.06,840,2021,393.5833333
18632,9316,22158.53,637,2007,265.2666667
18633,9317,65918.74,2506,2007,506.5
18634,9317,92921.75,3207,2021,529.1333333
18635,9318,47914.83984,1547.453,2021,247.5166667
18636,9318,34503.2114,996.739,2007,148.5166667
18637,9319,31853.62,1012,2021,284.15
18638,9319,52099.79,1408,2007,247.5333333
18639,9320,337026.3328,7787.414396,2021,0
18640,9320,386889.0199,10221.46458,2007,0
18641,9321,7502.37,39,2007,48.5
18642,9321,485.87,15,2021,2.6
18643,9322,11346.94,413,2007,65.23333333
18644,9322,13507.7,447,2021,131.4166667
18645,9323,167676.5059,3868.440637,2021,0
18646,9323,327757.7587,8744.830378,2007,0
18647,9324,328443.8901,8740.335802,2007,0
18648,9324,168544.8663,3893.225419,2021,0
18649,9325,391604.3642,10248.00103,2007,0
18650,9325,336055.5916,7757.320556,2021,0
18651,9326,505056.9309,11647.53384,2021,0
18652,9326,463817.1464,11766.62101,2007,0
18653,9327,464658.3102,11761.88484,2007,0
18654,9327,506027.3454,11691.84637,2021,0
18655,9328,91151.38,3504,2007,293.0166667
18656,9328,32386.99,1253,2021,65.18333333
18657,9329,44529.13,1633,2007,271.2166667
18658,9329,21985.71,830,2021,25.53333333
18659,9330,37329.85,1171,2007,1196.966667
18660,9330,41082.79,1266,2021,291
18661,9331,14250.6,517,2021,132.2666667
18662,9331,21085.74,736,2007,124.75
18663,9332,76237.92,2476,2007,187.45
18664,9332,129787.3,3925,2021,261.6
18665,9333,11485.88,446,2021,733.8666667
18666,9333,60082.41246,2264.143,2007,1250.05
18667,9334,588744.0191,21192.95663,2007,0
18668,9334,616379.5836,21097.16308,2021,0
18669,9335,578760.3308,20924.74696,2007,0
18670,9335,616146.3212,21082.84734,2021,0
18671,9336,588326.2184,21150.60776,2007,0
18672,9336,612636.5438,21050.21588,2021,0
18673,9337,580819.059,20958.60049,2007,0
18674,9337,615890.9537,21072.53159,2021,0
18675,9338,31715.62,1185,2007,230.6166667
18676,9338,10451.23189,284.31,2021,58.98333333
18677,9339,18615.96656,619.025,2007,121.7
18678,9339,19897.7059,610.286,2021,189.6666667
18679,9340,31495.25,924,2007,616.9666667
18680,9340,80680.27749,1629.024857,2021,218.8666667
18681,9341,54309.52,1869,2007,642.4833333
18682,9341,52691.92,1734,2021,372.2666667
18683,9342,30476.30918,1157.596,2007,336.0166667
18684,9342,28715.59,1079,2021,465.35
18685,9343,20766.13,854,2021,173.7833333
18686,9343,23756.82,831,2007,164.1833333
18687,9344,46768.54,1798,2007,1060.2
18688,9344,63755.75,2236,2021,408.1666667
18689,9345,7645.33,142,2021,138.4666667
18690,9345,51783.02,1574,2007,358.4166667
18691,9346,3909.61,149,2021,195.65
18692,9346,53015.14,1931,2007,189.35
18693,9347,464359.5507,11768.73497,2007,0
18694,9347,505136.2959,11668.44008,2021,0
18695,9348,584288.0667,21057.19632,2007,0
18696,9348,613304.874,21009.3739,2021,0
18697,9349,474616.6664,16462.71705,2021,10.48333333
18698,9349,744479.8437,26451.5022,2007,21.06666667
18699,9350,6696.06,180,2021,272.2
18700,9350,6914.2,226,2007,407.8
18701,9351,2235.83,80,2021,110.8666667
18702,9351,32461.75,1191,2007,941.6666667
18703,9352,16520.92,818,2007,697.7333333
18704,9352,18751.57,785,2021,279.55
18705,9353,41904.53246,1626.143,2007,1557.5
18706,9353,49016.22988,1593.883,2021,700.9
18707,9354,4622.31,138,2021,59.7
18708,9354,23265.2638,837.086,2007,507.2833333
18709,9355,5948.2,172,2021,438.8
18710,9355,8332.5,313,2007,152.4666667
18711,9356,22241,941,2007,537.85
18712,9356,21699.6,776,2021,150.8833333
18713,9357,20213.09,642,2007,889.3833333
18714,9357,24195.03,757,2021,756.0166667
18715,9358,584896.5496,21070.48893,2007,0
18716,9358,614841.2646,21050.28605,2021,0
18717,9359,615931.1641,21072.32106,2021,0
18718,9359,581338.2724,20977.59746,2007,0
18719,9360,588471.6301,21201.69521,2007,0
18720,9360,611104.7636,20890.42695,2021,0
18721,9361,589239.4383,21256.37967,2007,0
18722,9361,616133.4792,21077.5842,2021,0
18723,9362,616186.1274,21094.0052,2021,0
18724,9362,589567.7322,21263.15369,2007,0
18725,9363,615843.3749,21074.07544,2021,0
18726,9363,588948.3553,21264.14391,2007,0
18727,9364,614649.8463,21046.49659,2021,0
18728,9364,585836.4413,21091.88812,2007,0
18729,9365,54461.38752,1632.645,2007,340.6166667
18730,9365,65340.87847,1766.19,2021,292.95
18731,9366,37706.89792,1187.478,2007,197.9333333
18732,9366,40741.0577,1374.858,2021,322.0333333
18733,9367,1904.15,16,2021,97.23333333
18734,9367,3298.23,127,2007,9.583333333
18735,9368,12484.9085,547.6717677,2021,3.666666667
18736,9368,13347.49384,608.664141,2007,28.6
18737,9369,13444.26338,612.632683,2007,131.0666667
18738,9369,12484.9085,547.6717677,2021,11.78333333
18739,9370,13345.19279,607.42821,2007,130.4166667
18740,9370,12484.9085,547.6717677,2021,12.95
18741,9371,12455.22247,546.5089777,2021,5.8
18742,9371,13375.00628,609.410461,2007,99.31666667
18743,9372,12413.66203,544.8810717,2021,42.76666667
18744,9372,13156.8526,597.729077,2007,85.61666667
18745,9373,12484.9085,547.6717677,2021,6.833333333
18746,9373,13384.26445,610.100215,2007,143.6666667
18747,9374,13430.06075,611.631673,2007,71.18333333
18748,9374,12484.9085,547.6717677,2021,29.3
18749,9375,13278.12894,603.677128,2007,42.01666667
18750,9375,12484.9085,547.6717677,2021,6.05
18751,9376,14554.12,510,2007,185.6666667
18752,9376,17985.72189,593.31,2021,595.35
18753,9377,463965.4777,11791.27207,2007,0
18754,9377,505686.8087,11683.14716,2021,0
18755,9378,93014.19138,3217.596,2007,725.6833333
18756,9378,103308.5193,3559.739,2021,760.05
18757,9379,78996.11899,2461.338,2021,485.45
18758,9379,75446.91659,2321.931,2007,769.5666667
18759,9380,40665.88,1529,2007,1036.516667
18760,9380,6070.25,210,2021,196.8333333
18761,9381,21179.03,768,2007,556.95
18762,9381,36584.40569,1174.452857,2021,291.0833333
18763,9382,744728.874,26338.16435,2007,17.13333333
18764,9382,474950.4989,16480.8108,2021,14.75
18765,9383,31180.81,927,2007,685.9666667
18766,9383,25205.39,732,2021,899
18767,9384,37693.63,1332,2021,656.7166667
18768,9384,18302.7749,672.086,2007,206.7833333
18769,9385,16390.79,658,2007,197.85
18770,9385,21464.1,807,2021,711.4833333
18771,9386,20198.58,738,2007,679.65
18772,9386,14164.12,565,2021,276.6
18773,9387,12611.19,346,2007,125.2333333
18774,9387,31105.9,226,2021,148.3666667
18775,9388,41173.47,1607,2007,56.23333333
18776,9388,9936.75,323,2021,74.26666667
18777,9389,17118.53566,164.049,2007,772.6166667
18778,9389,6872.55202,150.738,2021,332.0833333
18779,9390,20552.11,802,2021,652.2
18780,9390,27010.48,960,2007,179.1166667
18781,9391,9653.11,333,2021,186.2333333
18782,9391,37061.45,1182,2007,700.6166667
18783,9392,26440.47,943,2021,1068.283333
18784,9392,27105.64,873,2007,1073.083333
18785,9393,26542.56,1034,2007,108.35
18786,9393,22923.21,856,2021,89.03333333
18787,9394,11883.8117,439.999,2021,29.25
18788,9394,18089.6202,780.996,2007,169.5833333
18789,9395,12826.43,642,2021,63.15
18790,9395,42407.7,2111,2007,270.6333333
18791,9396,54507.5684,1946.999,2007,708.85
18792,9396,13058.2,479,2021,336.9333333
18793,9397,27515.4502,1139.996,2007,623.1333333
18794,9397,15012.82426,589.997,2021,404.6166667
18795,9398,12643.2785,441.997,2007,73.6
18796,9398,3986.6517,161.999,2021,9.716666667
18797,9399,10479.02,424,2021,38.2
18798,9399,47191.4,1882,2007,218.7166667
18799,9400,21553.427,748.994,2007,203.7666667
18800,9400,7259.57128,327.999,2021,33.01666667
18801,9401,8535.5184,399.999,2007,142.6833333
18802,9401,4598.5,194,2021,45.61666667
18803,9402,15126.59,439,2007,311.25
18804,9402,8573.93,284,2021,137.0333333
18805,9403,22259.4617,999.999,2007,106.9166667
18806,9403,6292.73,273,2021,30.01666667
18807,9404,4470.05,230,2021,182.55
18808,9404,13783.12,605,2007,204.35
18809,9405,45249.34,2013,2007,273.5666667
18810,9405,11775.09455,471.997,2021,88.83333333
18811,9406,15307.38,587,2021,283.9166667
18812,9406,28156.81,1156,2007,237.0333333
18813,9407,64531.55,2489,2007,451.1333333
18814,9407,40652.74868,1419.997,2021,379.6833333
18815,9408,6745.36,278,2021,71.51666667
18816,9408,19858.97066,861.142,2007,157.8833333
18817,9409,6069.34,265,2021,76.25
18818,9409,18797.1,781,2007,363.3833333
18819,9410,8455.64,343,2021,59.96666667
18820,9410,24865.42,1018,2007,578.9166667
18821,9411,32620.84298,1216.998,2021,90.31666667
18822,9411,71805.9186,2847.995,2007,272.1666667
18823,9412,7674.54,247,2021,38.86666667
18824,9412,14968.04,472,2007,166.95
18825,9413,8692.34,382,2007,87.75
18826,9413,9638.22,368,2021,9.433333333
18827,9414,280873.1274,11719.429,2007,1188.7
18828,9414,112298.68,4552,2021,270.25
18829,9415,15603.7073,587.993997,2021,91.9
18830,9415,32658.28,1251,2007,635.5333333
18831,9416,49056.2818,2155.997,2007,289.2333333
18832,9416,2680.7917,82.999,2021,58.18333333
18833,9417,21259.29,923,2007,1967.716667
18834,9417,9703.13,432,2021,765.1166667
18835,9418,43409.2584,1889.999,2007,304.3666667
18836,9418,9706.36,464,2021,96.75
18837,9419,31053.44,1165,2021,113.6
18838,9419,77379.3917,3139.999,2007,292.55
18839,9420,58713.92191,2533.991,2021,73.65
18840,9420,80788.75,3592,2007,212.1833333
18841,9421,17528.7,638,2021,399.8333333
18842,9421,39526.6,1612,2007,315.2666667
18843,9422,2809.15,116,2021,107.5666667
18844,9422,36569.68,1562,2007,374.6833333
18845,9423,1637.56,55,2021,99.1
18846,9423,17290.13,680,2007,284.7166667
18847,9424,90636.3986,3623.995,2007,459.9833333
18848,9424,16768.9117,623.999,2021,189.8333333
18849,9425,46959.65,1397,2021,144.7833333
18850,9425,69708.9384,2715.999,2007,456.7833333
18851,9426,24377.14,988,2021,140.4
18852,9426,64852.1017,2819.999,2007,166.5333333
18853,9427,51857.57,2093,2021,383.0833333
18854,9427,114247.72,5018,2007,535.7166667
18855,9428,14792.28,564,2021,176.2833333
18856,9428,19241.5001,822.998,2007,229.8666667
18857,9429,18024.1317,605.999,2021,45.38333333
18858,9429,32831.4,1310,2007,283.3666667
18859,9430,39299.14,1552,2021,483.0833333
18860,9430,79676.17,3200,2007,908.7833333
18861,9431,1201.17,42,2021,42.78333333
18862,9431,21334.8,814,2007,197.1666667
18863,9432,46824.26988,1742.999994,2021,95.1
18864,9432,41337.92,1680,2007,152.0833333
18865,9433,199378.6198,7711.572,2007,912.4833333
18866,9433,89098.21,3390,2021,196.2
18867,9434,12278.9784,560.999,2007,124.3
18868,9434,6440.7,300,2021,13.63333333
18869,9435,43416.2301,1798.998,2007,451.6833333
18870,9435,8350.29,376,2021,143.0166667
18871,9436,31134.3835,1266.138,2007,342.3833333
18872,9436,13317.33,583,2021,44.06666667
18873,9437,14279.2468,602.998,2007,122.3833333
18874,9437,1859.15,77,2021,3.216666667
18875,9438,37101.36,1386,2007,393.65
18876,9438,15628.42,556,2021,122.35
18877,9439,24812.26,1043,2007,163.3833333
18878,9439,11127.94,469,2021,39.13333333
18879,9440,6086.85,205,2021,54.66666667
18880,9440,22590.36,943,2007,226.3166667
18881,9441,17749.41,628,2007,587.35
18882,9441,8746.68,300,2021,39.66666667
18883,9442,21763.87,937,2007,374.8333333
18884,9442,12437,488,2021,58
18885,9443,1275.84,196,2021,107.3833333
18886,9443,9139.5084,258.999,2007,158.0833333
18887,9444,9995.7,357,2021,100.6666667
18888,9444,18040.21,709,2007,242.8666667
18889,9445,6919.42,329,2007,224.25
18890,9445,2379.75,41,2021,211.1
18891,9446,100638.27,4397,2007,1043.883333
18892,9446,45910.49,1938,2021,172.65
18893,9447,7797.19,340,2021,40.95
18894,9447,70951.5135,2907.996,2007,260.6333333
18895,9448,11959.01392,431.903,2021,432.5833333
18896,9448,67232.0168,2822.996,2007,366.0333333
18897,9449,10478.01,446,2021,97.48333333
18898,9449,59980.9217,2618.999,2007,313.5333333
18899,9450,104149.99,3931,2007,322.2
18900,9450,20228.61,746,2021,89.36666667
18901,9451,51484.94,2143,2007,183.7333333
18902,9451,9197.4,371,2021,62.11666667
18903,9452,22683.65,1040,2007,97.48333333
18904,9452,7289.69,249,2021,148.4666667
18905,9453,19359.84,776,2021,387.1333333
18906,9453,47080.21,2011,2007,751.25
18907,9454,29956.46,1183,2021,80.11666667
18908,9454,66531.38,2714,2007,597.3333333
18909,9455,6387,287,2021,94.66666667
18910,9455,43502.68,1762,2007,787.0333333
18911,9456,6494.29,277,2021,37.31666667
18912,9456,17531.77,787,2007,142.6333333
18913,9457,5207.64,249,2021,53.11666667
18914,9457,15170.13,732,2007,101.05
18915,9458,4664.28,198,2021,18.85
18916,9458,9470.7,432,2007,62.13333333
18917,9459,70229.24,2850,2021,381.9333333
18918,9459,150502.23,6864,2007,576
18919,9460,15994.55,537,2007,251.9333333
18920,9460,2907.29,98,2021,14.03333333
18921,9461,101544.9385,4232.997,2007,516.6166667
18922,9461,16390.1017,645.999,2021,43.98333333
18923,9462,72034.7118,3095.997,2007,241.5833333
18924,9462,14850.57,728,2021,57.3
18925,9463,8661.08,365,2021,122.4833333
18926,9463,67867.9068,2919.998,2007,331.0666667
18927,9464,1247.86,62,2007,231.35
18928,9464,2963.04,103,2021,270.4
18929,9465,1882.91,63,2021,26.3
18930,9465,9190.44,345,2007,199.0833333
18931,9466,8656.24,427,2007,81.25
18932,9466,3056.67,126,2021,47.6
18933,9467,3686.9,159,2021,45.9
18934,9467,5235.7,210,2007,131.5666667
18935,9468,49025.3901,1954.998,2007,263.7833333
18936,9468,6135.05,238,2021,75.26666667
18937,9469,10770.32,426,2007,83.38333333
18938,9469,2651.4,107,2021,18.1
18939,9470,6099.03,246,2021,59.35
18940,9470,50099.8601,2150.998,2007,200.5333333
18941,9471,883.8,35,2021,112.0166667
18942,9471,5772.53,252,2007,217.0666667
18943,9472,66238.7301,2687.998,2007,254.25
18944,9472,8709.18,328,2021,42.68333333
18945,9473,5103.86,198,2007,104.1333333
18946,9473,17080.33187,645.987,2021,30.56666667
18947,9474,14494.01,466,2021,167.15
18948,9474,32069.03066,1046.142,2007,171.3166667
18949,9475,19539.95,922,2007,321.0833333
18950,9475,367.92,18,2021,65.26666667
18951,9476,46753.42,1814,2007,516.3666667
18952,9476,19848.28,737,2021,286.75
18953,9477,26810.17,1035,2007,351.0833333
18954,9477,15340.08128,624.999,2021,526.3166667
18955,9478,6767.62,309,2021,41.31666667
18956,9478,27214.5,1313,2007,271.3666667
18957,9479,9873.92,322,2021,74.93333333
18958,9479,33966.2584,1098.999,2007,156.0166667
18959,9480,42127.68,1647,2007,265.4166667
18960,9480,16481.56,670,2021,43.8
18961,9481,19121.4684,871.999,2007,169.3666667
18962,9481,1622.99,63,2021,6.883333333
18963,9482,5411.29,242,2021,7.3
18964,9482,19892.8717,759.999,2007,169.6166667
18965,9483,32043.26,1196,2007,206.1
18966,9483,13013.75,468,2021,66.33333333
18967,9484,52451.8785,2070.997,2007,762.5
18968,9484,24509.97,933,2021,143.55
18969,9485,5430.03,237,2007,892.25
18970,9485,367.92,18,2021,22.16666667
18971,9486,15047.55,649,2007,221.2666667
18972,9486,8697.71,383,2021,17.36666667
18973,9487,1016.6117,6.999,2021,43.1
18974,9487,41865.9223,1677.987,2007,415.1
18975,9488,35177.7184,1565.999,2007,675.9
18976,9488,17654.82298,753.998,2021,455.35
18977,9489,29173.8317,1237.999,2007,222.8
18978,9489,24984.29323,1133.994,2021,266.8666667
18979,9490,2503,81,2021,33.45
18980,9490,16801.74,719,2007,308.5
18981,9491,825.63,36,2021,126.8
18982,9491,40346.302,1822.993,2007,755.1833333
18983,9492,33716.13,1220,2021,76.21666667
18984,9492,75761.65,2716,2007,315.5666667
18985,9493,38632.98,1502,2021,123.6833333
18986,9493,95042.1102,4071.996,2007,492.95
18987,9494,32320.2396,1323.572,2007,380.5333333
18988,9494,17549.74204,598.738,2021,34.41666667
18989,9495,10798.11,494,2021,159.0166667
18990,9495,23984.55,938,2007,331.8166667
18991,9496,127855.77,5423,2007,621.7166667
18992,9496,56524.38,2230,2021,300.6
18993,9497,13344.91,521,2021,86.28333333
18994,9497,29354.8584,1253.999,2007,202.4666667
18995,9498,2166.73,85,2007,6.883333333
18996,9498,7100.94,235,2021,165.3166667
18997,9499,83052.57,3799,2007,232.05
18998,9499,37505.23,1694,2021,107.3833333
18999,9500,40443.59,1802,2007,344.8666667
19000,9500,20470.51,825,2021,109.8666667
19001,9501,21722.3968,796.998,2007,364.8333333
19002,9501,10825.8717,366.999,2021,326.65
19003,9502,10696.11,410,2007,260.7666667
19004,9502,4907.45,168,2021,137.5833333
19005,9503,24395.05,950,2007,412.3
19006,9503,11490.4,391,2021,62.31666667
19007,9504,4681.45,161,2021,117.45
19008,9504,16885.33,608,2007,203.8166667
19009,9505,13761.7,634,2021,38.65
19010,9505,37377.1284,1795.999,2007,365.3833333
19011,9506,866701.3542,29148.144,2007,3635.183333
19012,9506,338358.83,11618,2021,1858.416667
19013,9507,36902.25736,1366.994,2021,101.2666667
19014,9507,18780.32,732,2007,502.4833333
19015,9508,2670.3,120,2021,11.8
19016,9508,12380.86,541,2007,486.3666667
19017,9509,45012.7786,1819.995,2007,95.18333333
19018,9509,49647.15032,1847.995997,2021,42.26666667
19019,9510,15327.92298,542.998,2021,195.3
19020,9510,19900.8018,793.997,2007,294.3666667
19021,9511,40329.81,1575,2007,688.9
19022,9511,13015.23,561,2021,600
19023,9512,5719.01228,270.036,2021,46.86666667
19024,9512,10554.2601,356.998,2007,58.28333333
19025,9513,12891.77,509,2021,91.23333333
19026,9513,25546.04,1063,2007,784.9166667
19027,9514,2807.31,176,2021,334.7833333
19028,9514,6178.32,223,2007,385.6166667
19029,9515,32332.64,1390,2007,546.9666667
19030,9515,26274.27,855,2021,76.66666667
19031,9516,35018.43,1523,2007,202.4666667
19032,9516,23817.68852,969.992994,2021,112.9833333
19033,9517,47819.7684,2124.999,2007,314.1666667
19034,9517,13953.97868,573.997,2021,154.6
19035,9518,26389.07,981,2007,173.2666667
19036,9518,20857.08,831,2021,36.28333333
19037,9519,80385.13736,3177.286,2007,789.1833333
19038,9519,41265.36,1500,2021,233.1166667
19039,9520,35690,1619,2007,687.6166667
19040,9520,16242.86,777,2021,308.1333333
19041,9521,47898.26,1914,2021,470.9
19042,9521,44059.58,2050,2007,127.2666667
19043,9522,51707.51014,1742.359274,2021,305.8333333
19044,9522,44641.74,1764,2007,175.2
19045,9523,13434.18,514,2007,32.95
19046,9523,33252.19,1249,2021,264
19047,9524,17334.05,644,2007,69.1
19048,9524,26239.09768,938.142,2021,106.4
19049,9525,265714.853,8827.84,2007,530.6666667
19050,9525,347638.7879,7442.017,2021,840.95
19051,9526,505280.2612,11672.13094,2021,0
19052,9526,464928.6118,11794.61466,2007,0
19053,9527,842380.4556,19464.17528,2021,0
19054,9527,598485.3228,14773.28318,2007,0
19055,9528,1347333.462,31095.12278,2021,0
19056,9528,804617.4714,19346.67117,2007,0
19057,9529,526404.9564,13233.0595,2007,0
19058,9529,673495.2168,15539.65591,2021,0
19059,9530,815027.6035,19275.97185,2021,0
19060,9530,619737.7359,15297.57877,2007,0
19061,9531,395117.6923,10222.37835,2007,0
19062,9531,468401.7369,10833.68616,2021,0
19063,9532,593267.0024,14755.64052,2007,0
19064,9532,618964.1869,14526.22608,2021,0
19065,9533,463637.9125,11752.5388,2007,0
19066,9533,505084.6067,11652.01873,2021,0
19067,9534,1178178.486,27232.22773,2021,0
19068,9534,738216.236,17857.93066,2007,0
19069,9535,395657.1863,10229.71012,2007,0
19070,9535,337026.7393,7793.410045,2021,0
19071,9536,531214.3321,13286.93109,2007,0
19072,9536,672703.7594,15509.85233,2021,0
19073,9537,336280.4332,7765.073445,2021,0
19074,9537,393343.2198,10147.99192,2007,0
19075,9538,481248.7983,11293.73404,2021,0
19076,9538,485321.4246,12350.19904,2007,0
19077,9539,668596.9993,16276.68863,2007,0
19078,9539,1009260.636,23273.29439,2021,0
19079,9540,465532.1707,11774.62676,2007,0
19080,9540,503166.1056,11621.04878,2021,0
19081,9541,1105690.423,25803.2609,2021,0
19082,9541,737413.6688,17790.449,2007,0
19083,9542,673175.1978,15545.82279,2021,0
19084,9542,533113.3872,13334.10276,2007,0
19085,9543,464811.7672,11780.84296,2007,0
19086,9543,504793.1594,11656.20478,2021,0
19087,9544,463579.2714,11745.99637,2007,0
19088,9544,504891.339,11659.34169,2021,0
19089,9545,463009.0543,11741.45866,2007,0
19090,9545,505723.8662,11683.59128,2021,0
